,TractFIPS,TotalPopulation,PercentMale,PercentElderly,PercentWhite,City
3212,36047043400.0,3.537,47.6,15.5,53.4,New York
3213,36047043500.0,5.115,53.2,6.7,20.6,New York
3214,36047043600.0,5.059,47.8,12.4,59.4,New York
3215,36047043700.0,5.696,52.9,6.2,37.1,New York
3216,36047043800.0,2.62,48.4,12.0,79.6,New York
3217,36047043900.0,3.515,51.3,12.5,29.0,New York
3218,36047044000.0,2.809,49.6,14.5,87.2,New York
3219,36047044100.0,5.124,48.8,10.1,36.0,New York
3220,36047044200.0,2.945,49.9,17.1,86.6,New York
3221,36047044300.0,4.587,52.7,8.3,40.2,New York
3222,36047044400.0,3.589,47.3,13.8,87.5,New York
3223,36047044500.0,4.729,50.9,9.3,27.7,New York
3224,36047044600.0,2.092,49.0,8.1,45.7,New York
3225,36047044700.0,2.545,45.4,2.9,43.2,New York
3226,36047044800.0,1.698,48.1,22.0,82.9,New York
3227,36047044900.0,3.21,52.6,7.2,25.5,New York
3228,36047045200.0,2.514,48.3,18.1,96.8,New York
3229,36047045300.0,2.578,62.7,4.3,44.7,New York
3230,36047045400.0,1.681,55.3,21.1,82.4,New York
3231,36047045600.0,2.17,49.0,15.6,57.2,New York
3232,36047045800.0,1.324,54.7,22.4,95.7,New York
3233,36047046000.0,3.131,50.6,13.1,53.9,New York
3234,36047046201.0,2.281,42.5,23.8,82.2,New York
3235,36047046202.0,1.942,45.9,16.0,87.4,New York
3236,36047046400.0,2.638,55.4,9.0,90.6,New York
3237,36047046800.0,2.168,51.9,5.9,96.0,New York
3238,36047047000.0,2.603,55.2,8.8,94.2,New York
3239,36047047200.0,2.769,48.6,8.6,97.9,New York
3240,36047047400.0,2.385,56.4,16.1,98.6,New York
3241,36047047600.0,3.385,56.5,18.8,96.3,New York
3242,36047047700.0,3.835,47.7,7.0,85.7,New York
3243,36047047800.0,3.666,50.1,14.0,85.0,New York
3244,36047048000.0,3.675,56.0,11.2,63.6,New York
3245,36047048100.0,2.967,48.7,14.2,71.0,New York
3246,36047048200.0,4.885,49.5,17.1,56.6,New York
3247,36047048400.0,5.574,54.3,10.6,70.1,New York
3248,36047048500.0,2.289,61.5,5.5,66.0,New York
3249,36047048600.0,3.2,51.5,11.2,36.7,New York
3250,36047048800.0,3.896,45.4,11.9,54.6,New York
3251,36047048900.0,3.617,41.5,18.0,23.0,New York
3252,36047049000.0,5.601,47.7,14.5,59.0,New York
3253,36047049100.0,7.069,49.3,16.9,36.4,New York
3254,36047049200.0,2.688,51.5,13.6,61.5,New York
3255,36047049300.0,7.292,47.6,13.7,36.3,New York
3256,36047049400.0,5.707,53.1,14.2,58.7,New York
3257,36047049500.0,2.6,50.9,8.3,69.7,New York
3258,36047049600.0,4.093,48.8,10.0,46.0,New York
3259,36047049700.0,2.717,53.9,9.5,75.1,New York
3260,36047049800.0,4.139,47.7,13.4,48.8,New York
3261,36047049900.0,1.785,53.3,3.9,85.4,New York
3262,36047050000.0,3.953,48.0,16.5,64.5,New York
3263,36047050100.0,3.177,44.8,11.6,79.9,New York
3264,36047050202.0,2.523,49.1,18.2,85.6,New York
3265,36047050300.0,2.67,44.4,8.0,74.0,New York
3266,36047050400.0,4.741,48.0,11.3,62.1,New York
3267,36047050500.0,4.009,48.4,17.0,39.2,New York
3268,36047050600.0,5.205,49.1,11.0,31.2,New York
3269,36047050700.0,3.063,53.2,2.2,80.9,New York
3270,36047050801.0,4.075,44.3,9.9,20.8,New York
3271,36047050803.0,2.522,47.3,11.0,22.4,New York
3272,36047050804.0,6.083,46.2,10.0,25.4,New York
3273,36047050900.0,5.44,56.4,0.9,95.5,New York
3274,36047051001.0,4.092,46.3,11.9,15.2,New York
3275,36047051002.0,4.858,47.3,11.4,14.1,New York
3276,36047051100.0,4.333,52.9,16.0,51.9,New York
3277,36047051200.0,5.936,47.5,9.8,23.9,New York
3278,36047051300.0,5.397,47.0,10.4,73.5,New York
3279,36047051400.0,7.834,47.2,10.6,21.7,New York
3280,36047051500.0,2.443,50.3,2.6,77.2,New York
3281,36047051601.0,5.252,42.2,12.6,9.8,New York
3282,36047051602.0,3.895,45.4,13.5,8.3,New York
3283,36047051700.0,2.581,50.9,5.0,78.0,New York
3284,36047051800.0,3.328,47.4,18.5,34.7,New York
3285,36047051900.0,5.066,55.3,5.1,80.5,New York
3286,36047052000.0,3.874,45.9,9.8,43.2,New York
3287,36047052300.0,4.854,48.4,14.1,63.2,New York
3288,36047052500.0,3.27,50.4,16.7,73.7,New York
3289,36047052600.0,4.491,47.5,10.1,47.0,New York
3290,36047052700.0,6.49,48.7,10.0,46.8,New York
3291,36047052800.0,1.799,50.1,18.9,65.8,New York
3292,36047052900.0,3.443,54.6,6.4,99.0,New York
3293,36047053000.0,4.06,45.5,11.8,64.7,New York
3294,36047053100.0,8.833,47.4,2.2,96.7,New York
3295,36047053200.0,2.789,45.8,16.1,62.0,New York
3296,36047053300.0,6.754,49.3,10.2,98.1,New York
3297,36047053400.0,4.232,47.1,14.1,58.0,New York
3298,36047053500.0,3.708,48.9,7.6,89.1,New York
3299,36047053700.0,3.862,52.0,8.7,97.4,New York
3300,36047053800.0,5.18,46.2,15.6,72.8,New York
3301,36047053900.0,2.483,48.4,18.9,83.6,New York
3302,36047054200.0,4.008,50.0,18.2,87.8,New York
3303,36047054400.0,3.487,50.6,16.9,77.8,New York
3304,36047054500.0,8.138,46.8,16.3,73.6,New York
3305,36047054600.0,4.782,47.2,21.7,78.3,New York
3306,36047054700.0,5.724,47.1,4.4,79.3,New York
3307,36047054800.0,2.09,46.6,21.6,92.5,New York
3308,36047054900.0,4.171,50.0,1.2,77.8,New York
3309,36047055000.0,3.382,51.7,15.5,77.5,New York
3310,36047055100.0,5.361,49.6,11.2,61.2,New York
3311,36047055200.0,3.477,48.1,17.5,77.3,New York
3312,36047055300.0,2.74,49.3,13.0,82.1,New York
3313,36047055400.0,4.328,47.4,13.2,77.7,New York
3314,36047055500.0,7.696,56.0,2.5,70.3,New York
3315,36047055600.0,3.397,47.0,15.2,87.1,New York
3316,36047055700.0,1.981,50.6,10.1,84.1,New York
3317,36047055800.0,2.492,49.0,15.7,71.7,New York
3318,36047056000.0,3.482,48.4,22.1,89.9,New York
3319,36047056100.0,3.538,48.8,12.2,79.8,New York
3320,36047056200.0,1.655,48.9,21.9,89.4,New York
3321,36047056300.0,5.39,49.2,11.1,73.9,New York
3322,36047056400.0,2.523,51.1,19.8,76.6,New York
3323,36047056500.0,3.156,48.5,13.4,83.3,New York
3324,36047056600.0,2.749,44.0,19.5,54.4,New York
3325,36047056800.0,1.455,46.7,21.2,63.5,New York
3326,36047056900.0,1.691,48.6,7.5,87.0,New York
3327,36047057000.0,3.529,46.1,28.0,68.0,New York
3328,36047057100.0,4.038,48.3,11.4,90.6,New York
3329,36047057200.0,5.522,45.7,14.3,23.3,New York
3330,36047057300.0,2.457,46.2,9.7,80.2,New York
3331,36047057400.0,2.858,48.2,21.5,46.6,New York
3332,36047057500.0,3.983,47.3,10.1,83.3,New York
3333,36047057600.0,3.041,49.4,19.8,41.8,New York
3334,36047057800.0,3.26,47.0,14.7,57.1,New York
3335,36047057900.0,1.165,46.9,10.0,65.6,New York
3336,36047058000.0,4.402,49.5,14.5,43.8,New York
3337,36047058200.0,2.542,49.0,10.7,53.4,New York
3338,36047058400.0,3.479,44.1,18.2,68.0,New York
3339,36047058600.0,2.772,49.0,17.8,24.6,New York
3340,36047058800.0,3.269,45.0,22.3,72.6,New York
3341,36047058900.0,1.691,47.7,15.6,92.1,New York
3342,36047059000.0,1.834,48.6,13.6,47.0,New York
3343,36047059100.0,3.638,50.7,12.2,88.2,New York
3344,36047059200.0,4.152,44.8,18.7,58.8,New York
3345,36047059300.0,2.022,50.5,10.9,83.8,New York
3346,36047059401.0,7.396,49.6,20.7,57.3,New York
3347,36047059402.0,5.399,48.4,21.5,71.9,New York
3348,36047059600.0,2.442,47.1,28.2,75.2,New York
3349,36047059800.0,3.606,52.6,16.9,73.9,New York
3350,36047060000.0,6.277,54.2,15.9,82.0,New York
3351,36047060600.0,2.811,47.0,23.8,69.9,New York
3352,36047060800.0,3.545,46.8,16.7,76.1,New York
3353,36047061003.0,1.669,47.6,13.7,50.0,New York
3354,36047061004.0,6.221,44.9,26.6,82.4,New York
3355,36047061200.0,1.065,45.6,24.9,98.6,New York
3356,36047061600.0,1.465,50.1,49.1,91.1,New York
3357,36047062000.0,1.816,49.9,23.9,96.5,New York
3358,36047062200.0,2.715,47.5,29.6,82.3,New York
3359,36047062600.0,2.869,45.2,20.5,48.8,New York
3360,36047062800.0,4.418,49.2,17.4,87.2,New York
3361,36047063200.0,1.534,48.7,24.4,79.1,New York
3362,36047063600.0,1.289,44.3,19.6,74.2,New York
3363,36047063800.0,2.023,51.4,14.2,70.3,New York
3364,36047064000.0,1.742,49.7,13.5,84.4,New York
3365,36047064200.0,2.227,50.6,22.9,78.8,New York
3366,36047064400.0,2.855,51.8,10.2,72.5,New York
3367,36047064600.0,2.19,49.6,12.4,85.8,New York
3368,36047064800.0,2.194,48.7,14.8,67.8,New York
3369,36047065000.0,1.642,47.5,11.7,32.3,New York
3370,36047065200.0,1.094,48.2,23.7,93.3,New York
3371,36047065400.0,1.437,47.9,24.1,81.1,New York
3372,36047065600.0,1.725,49.7,16.4,78.7,New York
3373,36047065800.0,1.798,50.7,18.0,69.2,New York
3374,36047066000.0,2.05,54.0,16.4,78.1,New York
3375,36047066200.0,1.501,42.3,22.1,78.7,New York
3376,36047067000.0,2.934,44.4,14.0,23.6,New York
3377,36047067200.0,1.64,52.6,15.7,16.7,New York
3378,36047067400.0,1.92,49.5,12.6,19.3,New York
3379,36047067600.0,1.76,50.6,13.8,7.2,New York
3380,36047067800.0,2.852,43.8,18.0,9.9,New York
3381,36047068000.0,2.185,47.1,13.1,10.5,New York
3382,36047068200.0,2.832,48.1,16.9,20.4,New York
3383,36047068600.0,1.718,44.1,15.4,53.8,New York
3384,36047068800.0,1.719,45.5,23.8,26.0,New York
3385,36047069000.0,2.082,47.5,12.2,17.1,New York
3386,36047069200.0,2.734,49.0,11.0,7.5,New York
3387,36047069601.0,3.248,46.6,17.5,45.3,New York
3388,36047069602.0,5.812,48.7,20.0,73.1,New York
3389,36047070000.0,1.604,49.3,17.1,95.4,New York
3390,36047070201.0,6.402,47.1,29.3,87.7,New York
3391,36047070600.0,3.137,46.5,20.6,85.3,New York
3392,36047072000.0,2.019,47.1,9.0,6.1,New York
3393,36047072200.0,2.881,40.9,22.2,4.0,New York
3394,36047072400.0,1.979,44.5,20.0,5.4,New York
3395,36047072600.0,2.343,51.9,17.7,3.2,New York
3396,36047072800.0,3.946,37.2,21.6,3.0,New York
3397,36047073000.0,2.278,43.7,19.3,9.7,New York
3398,36047073200.0,2.195,45.2,20.2,2.4,New York
3399,36047073400.0,1.776,50.5,20.1,4.1,New York
3400,36047073600.0,3.198,50.6,10.9,5.9,New York
3401,36047073800.0,3.977,48.9,12.8,33.7,New York
3402,36047074000.0,3.598,43.3,12.6,10.7,New York
3403,36047074200.0,3.136,46.6,14.8,47.7,New York
3404,36047074400.0,2.777,51.0,8.8,85.4,New York
3405,36047074600.0,2.577,56.1,14.2,70.5,New York
3406,36047074800.0,1.957,50.1,17.2,75.5,New York
3407,36047075000.0,2.857,52.3,11.1,77.4,New York
3408,36047075200.0,1.031,52.0,26.5,98.3,New York
3409,36047075400.0,1.294,49.9,22.0,98.9,New York
3410,36047075600.0,2.15,53.2,13.3,81.3,New York
3411,36047075800.0,1.653,44.5,23.3,88.2,New York
3412,36047076000.0,2.93,50.3,17.1,88.9,New York
3413,36047076200.0,4.285,50.2,16.5,63.2,New York
3414,36047076400.0,3.602,46.6,12.7,38.0,New York
3415,36047076600.0,2.103,41.2,11.7,18.4,New York
3416,36047076800.0,3.219,51.6,14.0,84.2,New York
3417,36047077000.0,2.82,41.0,8.6,20.4,New York
3418,36047077200.0,3.114,39.3,14.2,44.2,New York
3419,36047077400.0,3.25,41.7,9.7,17.6,New York
3420,36047077600.0,3.732,40.3,19.6,7.1,New York
3421,36047078000.0,2.161,40.7,20.6,3.4,New York
3422,36047078200.0,4.923,43.6,15.9,1.6,New York
3423,36047078400.0,2.386,47.2,18.6,6.0,New York
3424,36047078600.0,4.753,43.2,13.6,10.7,New York
3425,36047078800.0,3.528,45.9,9.2,4.2,New York
3426,36047079000.0,5.096,41.2,13.7,3.8,New York
3427,36047079200.0,3.488,45.0,11.9,11.6,New York
3428,36047079400.0,1.716,46.4,12.4,11.0,New York
3429,36047079601.0,4.536,40.6,12.9,24.3,New York
3430,36047079602.0,4.797,45.6,12.3,17.1,New York
3431,36047079801.0,2.869,49.4,11.5,35.5,New York
3432,36047079802.0,5.441,45.5,9.5,31.2,New York
3433,36047080000.0,3.689,47.4,16.6,26.4,New York
3434,36047080200.0,4.578,43.6,14.9,17.0,New York
3435,36047080400.0,3.191,47.4,17.0,14.8,New York
3436,36047080600.0,3.355,45.9,9.4,35.0,New York
3437,36047080800.0,1.326,51.4,36.5,13.0,New York
3438,36047081000.0,2.322,45.0,20.4,18.2,New York
3439,36047081400.0,2.77,47.2,21.2,2.1,New York
3440,36047081600.0,2.653,44.4,10.5,6.4,New York
3441,36047081800.0,4.528,50.5,9.5,12.1,New York
3442,36047082000.0,5.175,48.5,10.5,4.0,New York
3443,36047082200.0,7.17,49.5,14.8,13.0,New York
3444,36047082400.0,4.91,43.5,11.4,2.8,New York
3445,36047082600.0,4.911,45.0,16.9,9.3,New York
3446,36047082800.0,3.706,47.6,10.5,6.7,New York
3447,36047083000.0,6.306,43.0,13.9,2.7,New York
3448,36047083200.0,2.127,43.0,21.0,0.1,New York
3449,36047083400.0,1.745,43.7,20.5,0.0,New York
3450,36047083600.0,2.017,45.2,20.1,0.0,New York
3451,36047083800.0,2.073,44.4,26.1,0.7,New York
3452,36047084000.0,2.52,45.0,19.3,2.2,New York
3453,36047084600.0,2.023,40.6,21.1,5.7,New York
3454,36047084800.0,1.701,45.3,18.2,0.3,New York
3455,36047085000.0,1.489,45.7,19.8,0.3,New York
3456,36047085400.0,1.966,41.5,19.8,5.0,New York
3457,36047085600.0,3.384,45.1,16.1,3.9,New York
3458,36047085800.0,2.107,44.8,16.9,2.7,New York
3459,36047086000.0,3.627,42.7,12.9,0.3,New York
3460,36047086200.0,2.821,37.8,13.2,4.8,New York
3461,36047086400.0,2.343,45.4,18.6,0.5,New York
3462,36047086600.0,3.145,41.9,17.1,3.6,New York
3463,36047086800.0,3.413,40.8,12.2,3.5,New York
3464,36047087000.0,3.125,47.6,15.4,4.1,New York
3465,36047087200.0,3.13,50.6,13.4,7.9,New York
3466,36047087401.0,3.759,45.7,18.8,8.2,New York
3467,36047087600.0,1.709,38.9,15.4,20.7,New York
3468,36047087800.0,2.647,48.8,23.9,1.8,New York
3469,36047088000.0,2.725,38.8,21.3,8.4,New York
3470,36047088200.0,6.353,41.1,11.1,5.4,New York
3471,36047088400.0,4.401,44.3,16.2,2.1,New York
3472,36047088600.0,4.089,41.9,13.0,5.6,New York
3473,36047088800.0,4.086,48.6,14.5,1.0,New York
3474,36047089000.0,5.912,45.0,18.6,9.1,New York
3475,36047089200.0,3.265,42.9,11.6,6.0,New York
3476,36047089400.0,3.254,43.1,11.8,5.4,New York
3477,36047089600.0,3.16,49.7,13.1,6.6,New York
3478,36047089800.0,1.82,45.9,9.6,5.8,New York
3479,36047090000.0,3.912,36.0,12.8,7.5,New York
3480,36047090200.0,3.309,37.5,13.9,14.5,New York
3481,36047090600.0,3.295,40.8,9.6,11.4,New York
3482,36047090800.0,5.992,32.3,6.0,17.3,New York
3483,36047091000.0,4.196,41.2,29.9,10.5,New York
3484,36047091200.0,5.589,38.6,11.9,11.6,New York
3485,36047091600.0,3.481,41.3,13.1,9.0,New York
3486,36047091800.0,2.25,43.1,16.8,7.9,New York
3487,36047092000.0,2.523,36.0,14.0,3.4,New York
3488,36047092200.0,2.537,49.1,24.7,6.0,New York
3489,36047092400.0,2.653,46.7,10.7,3.6,New York
3490,36047092800.0,3.022,42.2,20.0,2.3,New York
3491,36047093000.0,3.068,47.9,17.3,0.6,New York
3492,36047093200.0,1.124,39.1,42.6,3.1,New York
3493,36047093400.0,2.464,47.5,19.6,3.3,New York
3494,36047093600.0,1.692,49.5,17.3,0.8,New York
3495,36047093800.0,2.476,42.6,19.2,0.7,New York
3496,36047094401.0,3.534,42.5,23.3,2.6,New York
3497,36047094402.0,3.248,41.3,10.6,9.6,New York
3498,36047094600.0,1.947,44.3,24.3,1.9,New York
3499,36047095000.0,2.751,39.8,17.5,8.4,New York
3500,36047095400.0,4.289,44.2,18.2,0.6,New York
3501,36047095600.0,4.507,43.3,10.3,9.4,New York
3502,36047095800.0,3.345,45.6,19.1,4.7,New York
3503,36047096200.0,1.838,40.9,7.9,5.1,New York
3504,36047096400.0,1.978,42.6,12.4,4.7,New York
3505,36047096600.0,2.634,46.8,13.0,2.9,New York
3506,36047096800.0,1.713,46.0,9.5,5.5,New York
3507,36047097000.0,2.868,43.4,9.3,9.1,New York
3508,36047097400.0,2.743,42.5,20.6,14.5,New York
3509,36047098200.0,4.532,34.3,12.3,6.0,New York
3510,36047098400.0,1.998,47.9,15.9,7.9,New York
3511,36047098600.0,2.856,46.8,13.0,2.8,New York
3512,36047098800.0,3.365,41.2,16.1,7.6,New York
3513,36047099000.0,1.744,50.0,9.0,10.4,New York
3514,36047099200.0,2.311,47.3,12.5,3.5,New York
3515,36047099400.0,2.126,42.3,11.1,8.0,New York
3516,36047099600.0,3.761,39.8,16.2,5.7,New York
3517,36047099800.0,3.588,38.2,13.6,7.4,New York
3518,36047100400.0,2.677,43.7,13.1,5.5,New York
3519,36047100600.0,2.61,41.1,11.8,7.9,New York
3520,36047100800.0,2.25,49.1,11.5,11.4,New York
3521,36047101000.0,2.284,43.3,12.3,4.8,New York
3522,36047101200.0,2.288,46.0,12.2,5.6,New York
3523,36047101400.0,2.178,48.3,16.5,6.1,New York
3524,36047101600.0,1.715,50.0,16.4,4.4,New York
3525,36047101800.0,2.295,45.5,15.2,2.6,New York
3526,36047102000.0,2.217,49.3,13.7,3.6,New York
3527,36047102200.0,2.171,46.0,9.6,8.4,New York
3528,36047102400.0,2.255,41.5,10.6,5.5,New York
3529,36047102600.0,3.023,41.7,8.3,4.0,New York
3530,36047102800.0,1.68,39.8,17.4,3.8,New York
3531,36047103400.0,4.294,36.0,10.4,5.4,New York
3532,36047105801.0,5.809,32.0,34.2,32.1,New York
3533,36047105804.0,6.744,45.9,31.9,28.5,New York
3534,36047107000.0,2.33,38.5,9.6,9.6,New York
3535,36047107800.0,4.662,45.0,24.1,4.9,New York
3536,36047109800.0,2.359,46.6,9.2,10.4,New York
3537,36047110400.0,4.407,41.3,14.5,5.2,New York
3538,36047110600.0,4.191,35.5,11.6,6.7,New York
3539,36047111000.0,2.986,44.7,13.7,15.7,New York
3540,36047111600.0,3.624,47.7,11.5,17.2,New York
3541,36047111800.0,3.639,43.8,10.6,16.2,New York
3542,36047112000.0,3.105,42.4,13.7,26.1,New York
3543,36047112200.0,3.168,41.5,17.3,7.6,New York
3544,36047112400.0,3.054,46.4,7.5,3.1,New York
3545,36047112600.0,3.237,42.0,11.4,3.9,New York
3546,36047112800.0,3.764,48.6,14.7,11.2,New York
3547,36047113000.0,3.699,44.6,11.0,5.2,New York
3548,36047113200.0,1.973,47.8,11.0,5.2,New York
3549,36047113400.0,3.105,39.4,5.9,11.6,New York
3550,36047114201.0,1.554,56.7,11.3,22.6,New York
3551,36047114202.0,3.011,46.5,10.3,23.1,New York
3552,36047114400.0,2.545,38.2,5.8,28.6,New York
3553,36047114600.0,2.852,42.6,12.6,29.9,New York
3554,36047115000.0,2.557,51.0,8.4,14.3,New York
3555,36047115200.0,3.122,48.1,9.7,9.8,New York
3556,36047115600.0,3.924,34.9,10.8,6.4,New York
3557,36047115800.0,2.878,45.8,14.1,8.2,New York
3558,36047116000.0,2.324,41.3,11.1,11.7,New York
3559,36047116200.0,2.429,41.5,12.0,4.2,New York
3560,36047116400.0,3.596,48.1,10.8,17.9,New York
3561,36047116600.0,3.128,44.9,7.3,23.8,New York
3562,36047116800.0,2.028,47.6,3.8,38.8,New York
3563,36047117000.0,1.791,45.7,7.4,26.9,New York
3564,36047117201.0,2.745,47.1,10.3,34.2,New York
3565,36047117202.0,3.756,49.0,13.8,46.8,New York
3566,36047117400.0,4.143,50.8,8.8,55.0,New York
3567,36047117601.0,3.203,49.9,8.7,38.0,New York
3568,36047117602.0,2.841,44.5,11.4,53.6,New York
3569,36047117800.0,1.694,51.4,14.3,36.3,New York
3570,36047118201.0,2.868,47.6,8.1,52.6,New York
3571,36047118202.0,3.317,46.7,6.6,53.2,New York
3572,36047118400.0,5.105,48.4,7.9,42.0,New York
3573,36047118600.0,2.96,52.0,10.2,31.7,New York
3574,36047118800.0,4.536,46.5,7.7,29.2,New York
3575,36047119000.0,2.22,52.3,8.1,26.2,New York
3576,36047119200.0,3.09,49.6,11.3,27.5,New York
3577,36047119400.0,4.892,51.9,4.5,23.8,New York
3578,36047119600.0,4.993,51.7,7.5,23.0,New York
3579,36047119800.0,3.671,50.6,12.4,22.0,New York
3580,36047120000.0,2.63,52.0,9.6,10.3,New York
3581,36047120200.0,1.933,49.6,6.1,12.4,New York
3582,36047120800.0,10.413,44.7,14.6,11.6,New York
3583,36047121000.0,4.196,35.9,13.3,25.3,New York
3584,36047121400.0,4.82,42.8,10.1,18.8,New York
3585,36047122000.0,5.945,42.1,5.4,6.1,New York
3586,36047123700.0,6.966,50.8,1.3,89.7,New York
3587,36047150200.0,2.651,47.6,11.7,84.9,New York
3588,36047152200.0,3.717,48.5,12.8,44.6,New York
3589,36061000201.0,2.75,42.4,16.1,16.7,New York
3590,36061000600.0,9.838,46.7,33.8,11.0,New York
3591,36061000800.0,9.315,47.1,28.4,11.0,New York
3592,36061001200.0,4.168,52.6,24.5,58.9,New York
3593,36061001300.0,4.455,44.4,2.3,69.8,New York
3594,36061001401.0,3.024,41.3,22.0,73.9,New York
3595,36061001402.0,2.941,40.7,23.8,36.4,New York
3596,36061001501.0,7.398,48.7,20.7,64.6,New York
3597,36061001502.0,8.309,50.3,2.4,76.6,New York
3598,36061001600.0,6.968,48.6,23.6,17.9,New York
3599,36061001800.0,6.788,53.0,17.5,37.1,New York
3600,36061002100.0,6.666,51.7,6.5,82.1,New York
3601,36061002201.0,6.565,42.1,17.5,34.0,New York
3602,36061002202.0,2.099,51.3,9.4,67.3,New York
3603,36061002500.0,5.483,42.6,27.7,9.9,New York
3604,36061002601.0,3.488,45.6,10.8,39.0,New York
3605,36061002602.0,3.946,53.6,9.1,64.6,New York
3606,36061002700.0,1.341,46.8,31.9,17.2,New York
3607,36061002800.0,6.765,44.0,18.6,46.8,New York
3608,36061002900.0,5.924,60.4,23.7,18.4,New York
3609,36061003001.0,3.815,52.3,5.5,65.9,New York
3610,36061003002.0,2.939,47.3,20.3,67.2,New York
3611,36061003100.0,2.525,45.3,8.0,61.1,New York
3612,36061003200.0,7.814,54.4,20.5,80.0,New York
3613,36061003300.0,5.224,50.7,8.7,79.4,New York
3614,36061003400.0,6.569,47.6,8.4,75.2,New York
3615,36061003601.0,3.132,50.2,20.0,43.8,New York
3616,36061003602.0,3.212,58.5,11.3,71.3,New York
3617,36061003800.0,8.927,52.8,13.8,63.7,New York
3618,36061004000.0,8.105,52.0,9.6,77.9,New York
3619,36061004100.0,7.997,50.4,17.3,37.6,New York
3620,36061004200.0,5.384,48.4,4.8,66.8,New York
3621,36061004300.0,3.968,46.2,16.7,62.8,New York
3622,36061004700.0,2.474,52.2,18.6,73.9,New York
3623,36061004800.0,6.23,48.6,11.7,78.0,New York
3624,36061004900.0,4.404,47.0,17.7,83.2,New York
3625,36061005000.0,4.748,45.9,14.5,79.1,New York
3626,36061005200.0,3.321,50.7,14.4,76.0,New York
3627,36061005400.0,4.768,49.2,19.2,78.1,New York
3628,36061005501.0,4.727,46.3,15.7,69.2,New York
3629,36061005502.0,1.825,52.8,13.6,87.2,New York
3630,36061005600.0,4.25,48.7,11.7,80.5,New York
3631,36061005700.0,2.756,46.3,21.8,86.8,New York
3632,36061005800.0,4.315,50.2,6.5,74.2,New York
3633,36061005900.0,5.404,46.4,25.3,85.5,New York
3634,36061006100.0,4.747,47.7,11.5,77.2,New York
3635,36061006300.0,6.393,45.8,25.2,87.5,New York
3636,36061006400.0,7.643,56.5,14.6,76.3,New York
3637,36061006500.0,6.337,44.9,13.4,81.6,New York
3638,36061006600.0,11.839,52.4,17.9,65.5,New York
3639,36061006700.0,5.431,47.2,15.6,88.9,New York
3640,36061006800.0,7.876,46.8,10.7,70.1,New York
